candidate,issue,prompt_type,model,provider,matched_frames_lexical,matched_frames_semantic,matched_moral_foundations_lexical,matched_moral_foundations_semantic,matched_frames_lexical_scores,matched_moral_foundations_lexical_scores,matched_frames_semantic_scores,matched_moral_foundations_semantic_scores,salience_mentions,salience_similarity_positive,salience_similarity_negative,salience_score,refined_role_label,refined_role_justification,response,issue_topic_affinities
joanne kuniansky,Student debt,moral,gpt-4,openai,inequality,,fairness,,"{""inequality"": 1}","{""fairness"": 2}","{""protectionism"": 0.0783, ""economic growth"": 0.1893, ""corruption"": 0.2254, ""freedom"": 0.2525, ""inequality"": 0.3197, ""security"": 0.0508, ""trust"": 0.1889, ""greed"": 0.2597, ""entitlement"": 0.2389, ""accountability"": 0.2999, ""globalism"": 0.0766, ""national pride"": 0.2671}","{""care"": 0.2799, ""harm"": 0.174, ""fairness"": 0.4713, ""cheating"": 0.3165, ""loyalty"": 0.1844, ""betrayal"": 0.222, ""authority"": 0.2544, ""subversion"": 0.2297, ""sanctity"": 0.2261, ""degradation"": 0.2419}",0,,,0,Hero,,"Joanne Kuniansky, a member of the Socialist Workers Party, has strongly advocated for the forgiveness of student debt. Her stance reflects her belief in the moral values of social equity, fairness, and economic justice. 

Social equity is demonstrated in her belief that every person, regardless of their economic background, should have the right to higher education without the burden of debt. She contends that student debt disproportionately affects lower income students and families, exacerbating social inequality.

The value of fairness is also evident in her stance. She argues that it's unjust for students to bear the financial burden of obtaining an education, especially considering the increasing costs of tuition and other related expenses. 

Finally, economic justice is a core tenet of Kuniansky's viewpoint. She asserts that the current system of student loans contributes to wider economic disparity, with the burden of debt hindering economic progress for many individuals. In her view, forgiving student debt would be a step toward a more economically just society.

However, it should be noted that these interpretations are based on her party's broader values and public statements, as her individual positions may vary or evolve over time.","{""Student Debt Relief and Higher Education Accessibility"": 0.0, ""Political Figure Identification"": 0.0, ""Student Debt and Moral Values"": 0.3792, ""Student Debt Cancellation in Political Discourse"": 0.2982, ""Fiscal Conservatism and Student Debt"": 0.0, ""Student Debt Policy in Political Discourse"": 0.0}"
joanne kuniansky,Student debt,contrastive,gpt-4,openai,,,fairness,,{},"{""fairness"": 1}","{""protectionism"": -0.0175, ""economic growth"": 0.1493, ""corruption"": 0.091, ""freedom"": 0.1758, ""inequality"": 0.1836, ""security"": -0.0458, ""trust"": 0.1233, ""greed"": 0.1247, ""entitlement"": 0.1586, ""accountability"": 0.1732, ""globalism"": 0.0087, ""national pride"": 0.1243}","{""care"": 0.1036, ""harm"": 0.0678, ""fairness"": 0.2352, ""cheating"": 0.1504, ""loyalty"": 0.0133, ""betrayal"": 0.083, ""authority"": 0.1245, ""subversion"": 0.1589, ""sanctity"": 0.0765, ""degradation"": 0.0796}",0,,,0,Hero,,"Joanne Kuniansky is a member of the Socialist Workers Party (SWP), a political party that is usually not mainstream in the political discussions related to New Jersey's gubernatorial elections. However, we can discuss her stance on student debt in comparison to other SWP members and left-leaning candidates in general, although these comparisons should be taken as speculative.

SWP and other socialist-leaning groups often advocate for the complete cancellation of student debt as part of a broader strategy to combat wealth inequality and promote economic justice. They argue that education is a right and should be free at the point of use, and that includes not only eliminating tuition fees but also any debt accumulated because of those fees. This is likely where Kuniansky would stand on the issue, given her party affiliation.

In comparison to other left-leaning candidates, there may be some minor differences. Mainstream Democratic candidates, for instance, might propose more moderate policies such as income-based repayment plans, partial forgiveness programs, or free community college, rather than full cancellation of all student debt. Some progressive Democrats might align more closely with Kuniansky, advocating for more sweeping debt cancellation.

Without specific policy proposals from Kuniansky or other potential candidates, it is difficult to make a more detailed comparison. However, it's safe to say that as a member of the Socialist Workers Party, Kuniansky's stance on student debt would likely be one of the most progressive, advocating for full cancellation and free education.","{""Student Debt Relief and Higher Education Accessibility"": 0.0, ""Political Figure Identification"": 0.0, ""Student Debt and Moral Values"": 0.0, ""Student Debt Cancellation in Political Discourse"": 0.6231, ""Fiscal Conservatism and Student Debt"": 0.0, ""Student Debt Policy in Political Discourse"": 0.0084}"
joanne kuniansky,Student debt,salience,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0192, ""economic growth"": 0.0874, ""corruption"": 0.0749, ""freedom"": 0.0892, ""inequality"": 0.0722, ""security"": -0.0723, ""trust"": 0.0804, ""greed"": 0.0671, ""entitlement"": 0.1598, ""accountability"": 0.1119, ""globalism"": 0.0268, ""national pride"": 0.0269}","{""care"": 0.0567, ""harm"": 0.1119, ""fairness"": 0.0979, ""cheating"": 0.0897, ""loyalty"": -0.0027, ""betrayal"": 0.0431, ""authority"": 0.0565, ""subversion"": 0.0279, ""sanctity"": 0.0474, ""degradation"": 0.0585}",0,,,0,Neutral,,"As of my current knowledge, Joanne Kuniansky has not made a definitive public statement about her stance on student debt specifically. Kuniansky is a member of the Socialist Workers Party, and their platform generally supports policies that aim to alleviate the economic burdens on working-class people, which could potentially include measures to address student debt. However, without a direct statement or policy proposal from Kuniansky herself, it is speculative to conclude her exact positions on this issue. It's important to follow her campaign announcements and speeches for any updates regarding her stance on student debt.","{""Student Debt Relief and Higher Education Accessibility"": 0.0, ""Political Figure Identification"": 0.0, ""Student Debt and Moral Values"": 0.0, ""Student Debt Cancellation in Political Discourse"": 0.6033, ""Fiscal Conservatism and Student Debt"": 0.0, ""Student Debt Policy in Political Discourse"": 0.0}"
gerardo cedrone,Immigration,framing,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0543, ""economic growth"": 0.0522, ""corruption"": 0.0314, ""freedom"": 0.0159, ""inequality"": 0.0091, ""security"": 0.0297, ""trust"": 0.064, ""greed"": 0.1175, ""entitlement"": 0.0581, ""accountability"": 0.0581, ""globalism"": 0.0895, ""national pride"": 0.231}","{""care"": -0.0094, ""harm"": 0.0127, ""fairness"": 0.0902, ""cheating"": 0.002, ""loyalty"": 0.0212, ""betrayal"": 0.0713, ""authority"": 0.0253, ""subversion"": 0.0629, ""sanctity"": 0.0027, ""degradation"": 0.0591}",0,,,0,Neutral,,"As a political analyst, I must clarify that Gerardo Cedrone is not a known figure in New Jersey politics or national politics in general. Therefore, there is no available information on his stance on immigration or his portrayal in debates on the topic. If such a candidate were to emerge, his portrayal would depend on his political platform and the policies he advocates for regarding immigration.","{""Balanced Immigration Policies"": 0.0, ""Potential Gubernatorial Candidate Analysis"": 0.4878, ""Progressive Immigration Policies"": 0.0, ""Republican Immigration Policies"": 0.0, ""Political Figure Analysis"": 0.0, ""Comprehensive Immigration Reform"": 0.0}"
gerardo cedrone,Immigration,voter_pov,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0635, ""economic growth"": 0.035, ""corruption"": 0.0527, ""freedom"": 0.0365, ""inequality"": 0.0308, ""security"": 0.0306, ""trust"": 0.1205, ""greed"": 0.1305, ""entitlement"": 0.0796, ""accountability"": 0.0865, ""globalism"": 0.0903, ""national pride"": 0.3228}","{""care"": 0.0082, ""harm"": 0.0084, ""fairness"": 0.1303, ""cheating"": 0.0195, ""loyalty"": 0.0273, ""betrayal"": 0.0738, ""authority"": 0.0401, ""subversion"": 0.1067, ""sanctity"": 0.008, ""degradation"": 0.0665}",0,,,0,Neutral,,"As a political analyst, I must mention that your query is difficult to answer as there doesn't seem to be a politician named Gerardo Cedrone who is prominently in public life or has a known stance on immigration, let alone being a prospective or declared candidate for the New Jersey gubernatorial election. Therefore, it's challenging to assess his appeal to swing voters on the issue of immigration or any other political issue. However, generally speaking, a candidate's compellingness on immigration would depend on their ability to articulate clear, balanced, and humane policies, their track record, and how their views align with the local voter base's opinions on immigration.","{""Balanced Immigration Policies"": 0.2071, ""Potential Gubernatorial Candidate Analysis"": 0.2399, ""Progressive Immigration Policies"": 0.0, ""Republican Immigration Policies"": 0.0, ""Political Figure Analysis"": 0.0, ""Comprehensive Immigration Reform"": 0.0}"
gerardo cedrone,Immigration,moral,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0327, ""economic growth"": 0.08, ""corruption"": 0.127, ""freedom"": 0.138, ""inequality"": 0.1025, ""security"": 0.0601, ""trust"": 0.1162, ""greed"": 0.1915, ""entitlement"": 0.1163, ""accountability"": 0.1271, ""globalism"": 0.1426, ""national pride"": 0.271}","{""care"": 0.1038, ""harm"": 0.0632, ""fairness"": 0.1736, ""cheating"": 0.1045, ""loyalty"": 0.1012, ""betrayal"": 0.1411, ""authority"": 0.125, ""subversion"": 0.1606, ""sanctity"": 0.0782, ""degradation"": 0.1485}",0,,,0,Neutral,,"I'm sorry, but there doesn't appear to be a politician by the name of Gerardo Cedrone in the current political landscape in New Jersey or in the United States at large. Therefore, it's not possible to provide an analysis of his stance on immigration or the moral values that underpin it. Please provide the correct name or more context.","{""Balanced Immigration Policies"": 0.0, ""Potential Gubernatorial Candidate Analysis"": 0.2247, ""Progressive Immigration Policies"": 0.0, ""Republican Immigration Policies"": 0.0, ""Political Figure Analysis"": 0.1777, ""Comprehensive Immigration Reform"": 0.0}"
gerardo cedrone,Immigration,contrastive,gpt-4,openai,,,,,{},{},"{""protectionism"": -0.0865, ""economic growth"": 0.0017, ""corruption"": -0.0329, ""freedom"": 0.0086, ""inequality"": 0.0234, ""security"": 0.05, ""trust"": 0.082, ""greed"": 0.0436, ""entitlement"": -0.0592, ""accountability"": 0.0538, ""globalism"": 0.0064, ""national pride"": 0.0292}","{""care"": -0.0765, ""harm"": -0.0646, ""fairness"": 0.0094, ""cheating"": -0.0375, ""loyalty"": -0.0777, ""betrayal"": -0.0324, ""authority"": -0.0311, ""subversion"": 0.0945, ""sanctity"": -0.0933, ""degradation"": -0.0721}",0,,,0,Neutral,,"As an AI, I don't have real-time data, so as of my last update, I don't have specific information regarding a political figure named Gerardo Cedrone in relation to the New Jersey gubernatorial election. I would recommend checking the latest and most reliable sources for the most accurate information.","{""Balanced Immigration Policies"": 0.0, ""Potential Gubernatorial Candidate Analysis"": 0.1191, ""Progressive Immigration Policies"": 0.0, ""Republican Immigration Policies"": 0.0, ""Political Figure Analysis"": 0.2032, ""Comprehensive Immigration Reform"": 0.0}"
gerardo cedrone,Immigration,salience,gpt-4,openai,,,,,{},{},"{""protectionism"": -0.0741, ""economic growth"": 0.0022, ""corruption"": 0.0083, ""freedom"": -0.0019, ""inequality"": -0.019, ""security"": -0.0222, ""trust"": 0.0223, ""greed"": 0.0298, ""entitlement"": -0.0442, ""accountability"": 0.0175, ""globalism"": 0.002, ""national pride"": 0.0992}","{""care"": -0.0431, ""harm"": -0.0068, ""fairness"": 0.0089, ""cheating"": -0.0157, ""loyalty"": -0.0624, ""betrayal"": 0.0208, ""authority"": -0.0153, ""subversion"": 0.0509, ""sanctity"": -0.0943, ""degradation"": -0.0245}",0,,,0,Neutral,,"I'm sorry, but as of now, there's no available public information or records about a political figure named Gerardo Cedrone, or their stance on immigration, in relation to the New Jersey gubernatorial election. Please ensure that the name is spelled correctly or provide more context.","{""Balanced Immigration Policies"": 0.0, ""Potential Gubernatorial Candidate Analysis"": 0.0907, ""Progressive Immigration Policies"": 0.0, ""Republican Immigration Policies"": 0.0, ""Political Figure Analysis"": 0.4009, ""Comprehensive Immigration Reform"": 0.0}"
gerardo cedrone,Inflation and Economy,framing,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.032, ""economic growth"": 0.1255, ""corruption"": -0.0097, ""freedom"": -0.0039, ""inequality"": 0.0797, ""security"": -0.0612, ""trust"": 0.0685, ""greed"": 0.1908, ""entitlement"": 0.0787, ""accountability"": 0.0862, ""globalism"": 0.0541, ""national pride"": 0.1124}","{""care"": -0.0471, ""harm"": -0.0071, ""fairness"": 0.0264, ""cheating"": 0.0068, ""loyalty"": -0.0877, ""betrayal"": 0.0053, ""authority"": 0.0249, ""subversion"": 0.0413, ""sanctity"": -0.0068, ""degradation"": -0.0298}",0,,,0,Neutral,,"As a political analyst, I must note that as of my current knowledge and records, Gerardo Cedrone is not recognized as a public figure or potential candidate involved in the New Jersey gubernatorial election or any political debates about inflation and the economy. This could be due to various reasons such as the person not being involved in politics, or the person is less known or not yet recognized in the political spectrum. Therefore, there is no available information on Gerardo Cedrone's stance or portrayal in debates about inflation and the economy. However, if Gerardo Cedrone were to enter the political field, his views on these issues would become a crucial part of his platform and public image.","{""Economic Policy and Inflation Concerns"": 0.0, ""Public Information Availability"": 0.001, ""Socialist Economic Policies"": 0.0, ""Democratic Economic Policy and Fiscal Responsibility"": 0.0, ""Economic Policy and Swing Voters"": 0.0, ""Speculative Political Analysis"": 0.7124}"
gerardo cedrone,Inflation and Economy,voter_pov,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0797, ""economic growth"": 0.1782, ""corruption"": -0.0175, ""freedom"": 0.0601, ""inequality"": 0.1314, ""security"": 0.0228, ""trust"": 0.1018, ""greed"": 0.204, ""entitlement"": 0.1127, ""accountability"": 0.1408, ""globalism"": 0.0879, ""national pride"": 0.1533}","{""care"": 0.0014, ""harm"": 0.0019, ""fairness"": 0.0914, ""cheating"": 0.0038, ""loyalty"": -0.1154, ""betrayal"": -0.002, ""authority"": 0.0389, ""subversion"": 0.0562, ""sanctity"": 0.0238, ""degradation"": -0.0606}",0,,,0,Neutral,,"Without any publicly available information or political background about Gerardo Cedrone, it's impossible to provide a comprehensive analysis of his stance on the issue of inflation and the economy in the context of New Jersey gubernatorial election. 

However, for any candidate to be compelling on these issues to swing voters, he or she would need to have a clear, feasible plan for stimulating economic growth, creating jobs, and keeping inflation in check. They should ideally have a strong understanding of New Jersey's unique economic challenges and opportunities, and be able to articulate how they would address these in a way that benefits a broad range of constituents. They would also need to demonstrate a nuanced understanding of the factors contributing to inflation, and a strategy for balancing the need for economic growth with the need to manage cost of living increases. 

If Gerardo Cedrone can effectively address these points, he could be considered compelling on the issue of inflation and the economy. However, without specific information about his policies or views, it's impossible to make a definitive assessment.","{""Economic Policy and Inflation Concerns"": 0.0248, ""Public Information Availability"": 0.0, ""Socialist Economic Policies"": 0.0, ""Democratic Economic Policy and Fiscal Responsibility"": 0.0766, ""Economic Policy and Swing Voters"": 0.2562, ""Speculative Political Analysis"": 0.2794}"
gerardo cedrone,Inflation and Economy,moral,gpt-4,openai,,,"care, fairness",,{},"{""care"": 1, ""fairness"": 2}","{""protectionism"": 0.1174, ""economic growth"": 0.1904, ""corruption"": 0.0851, ""freedom"": 0.197, ""inequality"": 0.2419, ""security"": 0.0726, ""trust"": 0.1191, ""greed"": 0.3112, ""entitlement"": 0.1824, ""accountability"": 0.2434, ""globalism"": 0.1337, ""national pride"": 0.2569}","{""care"": 0.1089, ""harm"": 0.0464, ""fairness"": 0.2253, ""cheating"": 0.1317, ""loyalty"": 0.0886, ""betrayal"": 0.1643, ""authority"": 0.1313, ""subversion"": 0.1538, ""sanctity"": 0.1262, ""degradation"": 0.0579}",0,,,0,Neutral,,"As a political analyst, I must clarify that Gerardo Cedrone is a hypothetical or non-public figure. Therefore, I can only speculate on the moral values that might underpin his stance on inflation and the economy based on common political perspectives.

If Gerardo Cedrone is positioned as a potential candidate favoring conservative economic principles, his values might include personal responsibility, limited government intervention, and free-market capitalism. He might argue that inflation is primarily a consequence of excessive government spending and that reducing this spending and promoting free-market competition can help stabilize prices. This perspective would reflect a fundamental belief in individualism and self-reliance.

Alternatively, if Gerardo Cedrone leans more towards progressive economic principles, he might value social justice, equality, and government intervention to protect the common good. He may argue that addressing inflation requires government regulation and policies targeted at income redistribution. He might advocate for policies such as raising the minimum wage or increasing taxes on the wealthy to combat wealth inequality, which he may perceive as a contributing factor to economic instability.

Again, these are just speculative scenarios as Gerardo Cedrone is not a known public figure with established political stances.","{""Economic Policy and Inflation Concerns"": 0.1434, ""Public Information Availability"": 0.0, ""Socialist Economic Policies"": 0.0508, ""Democratic Economic Policy and Fiscal Responsibility"": 0.0082, ""Economic Policy and Swing Voters"": 0.0, ""Speculative Political Analysis"": 0.4169}"
gerardo cedrone,Inflation and Economy,contrastive,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0044, ""economic growth"": 0.0745, ""corruption"": 0.0046, ""freedom"": 0.026, ""inequality"": 0.0592, ""security"": 0.0342, ""trust"": 0.1273, ""greed"": 0.1618, ""entitlement"": 0.0414, ""accountability"": 0.1024, ""globalism"": 0.092, ""national pride"": 0.1395}","{""care"": -0.0005, ""harm"": -0.0134, ""fairness"": 0.0642, ""cheating"": 0.0413, ""loyalty"": -0.0333, ""betrayal"": 0.0546, ""authority"": 0.036, ""subversion"": 0.1019, ""sanctity"": -0.0088, ""degradation"": 0.0}",0,,,0,Neutral,,"I'm sorry, but as of my latest knowledge update, I don't have specific information about a person named Gerardo Cedrone in relation to New Jersey politics or their stance on inflation and the economy. My knowledge database is updated up until September 2021, and by that time, there was no notable politician or candidate known as Gerardo Cedrone. Therefore, I can't accurately compare their stance on these issues with other potential contenders. If they have recently emerged as a potential candidate, I recommend looking at their campaign materials, public statements, or their voting record, if applicable, for the most accurate information.","{""Economic Policy and Inflation Concerns"": 0.0, ""Public Information Availability"": 0.0, ""Socialist Economic Policies"": 0.0, ""Democratic Economic Policy and Fiscal Responsibility"": 0.0, ""Economic Policy and Swing Voters"": 0.0, ""Speculative Political Analysis"": 0.7079}"
gerardo cedrone,Inflation and Economy,salience,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0127, ""economic growth"": 0.1294, ""corruption"": -0.0267, ""freedom"": -0.0349, ""inequality"": 0.0617, ""security"": -0.0552, ""trust"": 0.0518, ""greed"": 0.1257, ""entitlement"": -0.0018, ""accountability"": 0.0673, ""globalism"": 0.0365, ""national pride"": 0.0597}","{""care"": -0.0617, ""harm"": -0.0354, ""fairness"": 0.0103, ""cheating"": -0.0123, ""loyalty"": -0.1408, ""betrayal"": -0.0541, ""authority"": -0.0204, ""subversion"": -0.0156, ""sanctity"": -0.0133, ""degradation"": -0.0659}",0,,,0,Neutral,,"I'm sorry, but as of my current knowledge base updated up until September 2021, there's no available information or public record about a person named Gerardo Cedrone being a prospective or declared candidate for the New Jersey gubernatorial election. Therefore, I cannot provide any analysis on their position on inflation and the economy. However, I can provide a general analysis on the topic if needed. In any case, it's always important to follow the latest news and updates for the most accurate information.","{""Economic Policy and Inflation Concerns"": 0.0, ""Public Information Availability"": 0.2537, ""Socialist Economic Policies"": 0.0, ""Democratic Economic Policy and Fiscal Responsibility"": 0.0, ""Economic Policy and Swing Voters"": 0.0, ""Speculative Political Analysis"": 0.4162}"
gerardo cedrone,Property taxes,framing,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0473, ""economic growth"": 0.0537, ""corruption"": 0.0387, ""freedom"": 0.0243, ""inequality"": 0.094, ""security"": 0.0186, ""trust"": 0.0711, ""greed"": 0.1152, ""entitlement"": -0.0261, ""accountability"": 0.0461, ""globalism"": -0.0283, ""national pride"": 0.1351}","{""care"": -0.0229, ""harm"": -0.0258, ""fairness"": 0.0476, ""cheating"": 0.0386, ""loyalty"": -0.1004, ""betrayal"": -0.0387, ""authority"": 0.0219, ""subversion"": 0.0409, ""sanctity"": 0.0824, ""degradation"": 0.0083}",0,,,0,Neutral,,"As a political analyst, I must note that Gerardo Cedrone is not a widely recognized name in the political landscape, and there is no public record of him being a prospective or declared candidate for the New Jersey gubernatorial election. Therefore, there is no available data or resources that detail his stance or portrayal in debates about property taxes. However, property taxes are a significant issue within New Jersey politics, with candidates generally needing to address this topic comprehensively to satisfy voters.","{""Property Tax Reform in New Jersey"": 0.0, ""Potential Political Candidates"": 0.0, ""Wealth Redistribution and Taxation Policy"": 0.0, ""Property Tax Policy and Moral Values"": 0.0, ""Property Tax Relief"": 0.0}"
gerardo cedrone,Property taxes,voter_pov,gpt-4,openai,national pride,,fairness,,"{""national pride"": 1}","{""fairness"": 1}","{""protectionism"": 0.0924, ""economic growth"": 0.0605, ""corruption"": 0.029, ""freedom"": 0.0838, ""inequality"": 0.0968, ""security"": 0.0515, ""trust"": 0.0805, ""greed"": 0.171, ""entitlement"": 0.02, ""accountability"": 0.0806, ""globalism"": -0.0078, ""national pride"": 0.1785}","{""care"": 0.0026, ""harm"": -0.0265, ""fairness"": 0.0965, ""cheating"": 0.029, ""loyalty"": -0.0757, ""betrayal"": 0.0015, ""authority"": 0.0648, ""subversion"": 0.0578, ""sanctity"": 0.0923, ""degradation"": 0.0069}",0,,,0,Neutral,,"As a political analyst, I must clarify that without specific information on Gerardo Cedrone's stance and policies related to property taxes, it would be difficult to provide an accurate assessment. 

In general, for any potential candidate like Gerardo Cedrone to be compelling for swing voters on the issue of property taxes, they would need to provide a clear and comprehensive plan. This could include proposing measures to alleviate the property tax burden, advocating for fair property assessments, or promoting tax relief programs for homeowners. 

New Jersey has one of the highest property tax rates in the country, so an effective strategy around this issue could be quite influential for swing voters. However, without specific details on Cedrone's position, it's impossible to determine how compelling his stance may be for voters. 

As always, voters are encouraged to research and understand the positions of all candidates on key issues that matter to them, including property taxes. They should also consider the feasibility and potential impacts of these proposed policies.","{""Property Tax Reform in New Jersey"": 0.0159, ""Potential Political Candidates"": 0.0, ""Wealth Redistribution and Taxation Policy"": 0.0186, ""Property Tax Policy and Moral Values"": 0.0, ""Property Tax Relief"": 0.0061}"
gerardo cedrone,Property taxes,moral,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.1276, ""economic growth"": 0.1721, ""corruption"": 0.2296, ""freedom"": 0.2189, ""inequality"": 0.3244, ""security"": 0.1258, ""trust"": 0.2349, ""greed"": 0.2503, ""entitlement"": 0.0812, ""accountability"": 0.2326, ""globalism"": 0.0493, ""national pride"": 0.3169}","{""care"": 0.1653, ""harm"": -0.0063, ""fairness"": 0.2422, ""cheating"": 0.1648, ""loyalty"": 0.0577, ""betrayal"": 0.0954, ""authority"": 0.1515, ""subversion"": 0.2336, ""sanctity"": 0.2554, ""degradation"": 0.1333}",0,,,0,Neutral,,"As an AI, I don't have real-time data or access to specific individual profiles unless they are public figures with widely available information. As of my last update, I don't have specific information on a person named Gerardo Cedrone in the context of the New Jersey gubernatorial election or their stance on property taxes. 

However, I can provide a general analysis of moral values that might underpin a candidate's stance on property taxes. 

1. Fairness and Equity: A candidate might believe that property taxes should be assessed fairly, with more affluent property owners paying more than those with less valuable properties. This approach is based on the principle of progressive taxation, where the tax rate increases as the taxable amount increases.

2. Responsibility: A candidate might view property taxes as a necessary duty of homeownership that supports vital public services like education, healthcare, and infrastructure. 

3. Economic Prudence: A candidate might advocate for low property taxes as a means of stimulating economic growth, under the belief that people will be more likely to invest in property if taxes are not prohibitively high.

4. Autonomy: Some candidates might argue for local control over property taxes, believing that communities know best how to levy and use these funds.

5. Transparency: A candidate might champion clear, transparent assessment and use of property taxes, which would imply a commitment to honesty and accountability in government.

Remember, these are general principles and may not reflect the views of any specific candidate. Always refer to a candidate's official platform or public statements for accurate information.","{""Property Tax Reform in New Jersey"": 0.0, ""Potential Political Candidates"": 0.0392, ""Wealth Redistribution and Taxation Policy"": 0.0447, ""Property Tax Policy and Moral Values"": 0.5595, ""Property Tax Relief"": 0.0}"
gerardo cedrone,Property taxes,contrastive,gpt-4,openai,,,,,{},{},"{""protectionism"": -0.0428, ""economic growth"": 0.0397, ""corruption"": 0.0125, ""freedom"": -0.0457, ""inequality"": 0.0108, ""security"": -0.0204, ""trust"": 0.0131, ""greed"": 0.056, ""entitlement"": -0.0546, ""accountability"": -0.0011, ""globalism"": -0.0732, ""national pride"": 0.0426}","{""care"": -0.0461, ""harm"": -0.0389, ""fairness"": 0.0016, ""cheating"": 0.0022, ""loyalty"": -0.1528, ""betrayal"": -0.0622, ""authority"": -0.0331, ""subversion"": 0.0173, ""sanctity"": -0.0261, ""degradation"": -0.0347}",0,,,0,Neutral,,"I'm sorry, but as of my current knowledge base update in October 2021, there is no information available on a political figure named Gerardo Cedrone running for the gubernatorial election in New Jersey, or any specific political stance of this person, including on property taxes. If he has emerged as a candidate more recently, or from a local level, I'd recommend checking the most recent news sources or his campaign's official resources for the most accurate information.","{""Property Tax Reform in New Jersey"": 0.0187, ""Potential Political Candidates"": 0.3391, ""Wealth Redistribution and Taxation Policy"": 0.0604, ""Property Tax Policy and Moral Values"": 0.0026, ""Property Tax Relief"": 0.0}"
gerardo cedrone,Property taxes,salience,gpt-4,openai,,,,,{},{},"{""protectionism"": -0.0987, ""economic growth"": -0.0131, ""corruption"": 0.0114, ""freedom"": -0.0189, ""inequality"": -0.0393, ""security"": -0.044, ""trust"": 0.0193, ""greed"": 0.0099, ""entitlement"": -0.0525, ""accountability"": -0.0064, ""globalism"": -0.0936, ""national pride"": 0.0248}","{""care"": -0.0685, ""harm"": -0.0011, ""fairness"": -0.0354, ""cheating"": 0.0131, ""loyalty"": -0.1215, ""betrayal"": -0.0445, ""authority"": -0.0325, ""subversion"": 0.0261, ""sanctity"": -0.0771, ""degradation"": -0.0165}",0,,,0,Neutral,,"I'm sorry, but as of now, there's no available public information or official record about a person named Gerardo Cedrone in relation to the New Jersey gubernatorial election or his position on property taxes. It's possible you may have misspelled the name or are referring to a lesser-known or hypothetical candidate. It would be helpful to have additional context or ensure the correct spelling for a more accurate response.","{""Property Tax Reform in New Jersey"": 0.0, ""Potential Political Candidates"": 0.4692, ""Wealth Redistribution and Taxation Policy"": 0.0, ""Property Tax Policy and Moral Values"": 0.0081, ""Property Tax Relief"": 0.0}"
gerardo cedrone,"Crime, policing and public safety",framing,gpt-4,openai,"inequality, security",,"harm, fairness",,"{""inequality"": 1, ""security"": 3}","{""harm"": 1, ""fairness"": 1}","{""protectionism"": 0.054, ""economic growth"": 0.0665, ""corruption"": 0.093, ""freedom"": 0.2156, ""inequality"": 0.0781, ""security"": 0.2838, ""trust"": 0.1197, ""greed"": 0.1853, ""entitlement"": 0.1011, ""accountability"": 0.2261, ""globalism"": 0.0683, ""national pride"": 0.2536}","{""care"": 0.1791, ""harm"": 0.0656, ""fairness"": 0.2272, ""cheating"": 0.0853, ""loyalty"": -0.0076, ""betrayal"": 0.1474, ""authority"": 0.1054, ""subversion"": 0.243, ""sanctity"": 0.106, ""degradation"": 0.1431}",0,,,0,Neutral,,"As a political analyst, it's important to note that Gerardo Cedrone is not a widely recognized name in New Jersey politics or public discourse. Therefore, we do not have specific details about his stance or portrayal in debates about crime, policing, and public safety. However, if he were to become a potential contender in the upcoming New Jersey gubernatorial election, his views on these critical issues would certainly become a focus of attention.

In general, candidates' stances on crime and policing often reflect their broader political ideologies. For example, if Cedrone were to lean towards more progressive politics, he might emphasize the need for comprehensive police reform, initiatives to address racial disparities in the criminal justice system, and alternative approaches to public safety, such as increased funding for social services.

If he were more conservative, he might advocate for stronger law enforcement, including harsher sentencing for criminals, and a more traditional approach to public safety.

It's also important to note that New Jersey has been grappling with these issues in recent times, especially in the wake of nationwide protests against police violence. Depending on Cedrone's stance, his approach could either resonate with a broad section of voters or alienate those who disagree with him.

Until Gerardo Cedrone formally announces his candidacy and outlines his policies, it's impossible to provide a more detailed analysis. As he enters the political arena, the voters will be keen to understand his views on these and other significant issues.","{""Law and Order Politics"": 0.029, ""Political Candidates in New Jersey Gubernatorial Election"": 0.1652, ""Socialist Approach to Crime and Policing"": 0.1137, ""Crime and Policing Reform"": 0.1469, ""Crime and Policing Policies in Elections"": 0.0525, ""Crime and Public Safety Policy"": 0.0278}"
