county_name,precinct_num,candidate,score,confidence,normalized_score
hunterdon,340190112022,mikie sherrill,57.98,0.842,1.0
hunterdon,340190112023,mikie sherrill,58.43,0.842,1.0
hunterdon,340190112031,mikie sherrill,56.84,0.842,1.0
hunterdon,340190112032,mikie sherrill,57.34,0.842,1.0
hunterdon,340190112033,mikie sherrill,56.93,0.842,1.0
hunterdon,340190112041,mikie sherrill,57.25,0.842,1.0
hunterdon,340190113011,mikie sherrill,57.19,0.842,1.0
hunterdon,340190113012,mikie sherrill,59.79,0.842,1.0
hunterdon,340190113013,mikie sherrill,57.81,0.842,1.0
hunterdon,340190113031,mikie sherrill,59.78,0.842,1.0
hunterdon,340190113032,mikie sherrill,56.9,0.842,1.0
hunterdon,340190113033,mikie sherrill,57.71,0.842,1.0
hunterdon,340190113041,mikie sherrill,56.62,0.842,1.0
hunterdon,340190113042,mikie sherrill,57.98,0.842,1.0
hunterdon,340190113051,mikie sherrill,58.03,0.842,1.0
hunterdon,340190113052,mikie sherrill,57.13,0.842,1.0
hunterdon,340190113061,mikie sherrill,57.75,0.842,1.0
hunterdon,340190113062,mikie sherrill,57.93,0.842,1.0
hunterdon,340190114001,mikie sherrill,58.17,0.842,1.0
hunterdon,340190114002,mikie sherrill,58.6,0.842,1.0
hunterdon,340190114003,mikie sherrill,59.71,0.842,1.0
hunterdon,340190115001,mikie sherrill,58.32,0.842,1.0
hunterdon,340190115002,mikie sherrill,56.36,0.842,1.0
hunterdon,340190115003,mikie sherrill,60.36,0.895,1.0
hunterdon,340190116001,mikie sherrill,56.76,0.842,1.0
hunterdon,340190116002,mikie sherrill,56.99,0.842,1.0
hunterdon,340190116003,mikie sherrill,58.94,0.842,1.0
hunterdon,340190117001,mikie sherrill,56.06,0.842,1.0
hunterdon,340190117002,mikie sherrill,58.05,0.842,1.0
hunterdon,340190117003,mikie sherrill,56.41,0.842,1.0
hunterdon,340190118001,mikie sherrill,57.78,0.842,1.0
hunterdon,340190118002,mikie sherrill,55.98,0.842,1.0
hunterdon,340190119001,mikie sherrill,59.55,0.842,1.0
hunterdon,340190119002,mikie sherrill,59.39,0.842,1.0
hunterdon,340190119003,mikie sherrill,58.57,0.842,1.0
mercer,340210001002,mikie sherrill,60.15,0.842,1.0
mercer,340210002001,mikie sherrill,61.09,0.842,1.0
mercer,340210002002,mikie sherrill,56.9,0.789,0.9650092081031305
mercer,340210002003,mikie sherrill,61.07,0.842,1.0
mercer,340210002004,mikie sherrill,59.87,0.842,1.0
mercer,340210003001,mikie sherrill,64.1,0.895,1.0
mercer,340210003002,mikie sherrill,61.25,0.842,0.9947328818660647
mercer,340210003003,mikie sherrill,60.65,0.842,1.0
mercer,340210003004,mikie sherrill,60.08,0.842,1.0
mercer,340210004001,mikie sherrill,61.33,0.842,1.0
mercer,340210004002,mikie sherrill,63.95,0.895,1.0
mercer,340210004003,mikie sherrill,57.64,0.789,0.9743824336688014
mercer,340210005001,mikie sherrill,60.41,0.842,1.0
mercer,340210005002,mikie sherrill,57.89,0.789,0.9024390243902439
mercer,340210005003,mikie sherrill,59.78,0.842,0.9815712900096996
mercer,340210006001,mikie sherrill,61.33,0.842,1.0
mercer,340210006002,mikie sherrill,60.4,0.842,1.0
mercer,340210006003,mikie sherrill,61.45,0.842,1.0
mercer,340210007001,mikie sherrill,61.46,0.842,0.9790310918293565
mercer,340210007002,mikie sherrill,60.35,0.842,1.0
mercer,340210007003,mikie sherrill,60.85,0.842,1.0
mercer,340210008001,mikie sherrill,61.76,0.842,1.0
mercer,340210008002,mikie sherrill,60.14,0.842,1.0
mercer,340210009001,mikie sherrill,61.06,0.842,1.0
mercer,340210009002,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210009003,mikie sherrill,23.35,0.263,0.7992125984251971
mercer,340210009004,mikie sherrill,60.76,0.842,1.0
mercer,340210009005,mikie sherrill,61.24,0.842,1.0
mercer,340210010001,mikie sherrill,61.43,0.842,1.0
mercer,340210010002,mikie sherrill,61.24,0.842,1.0
mercer,340210010003,mikie sherrill,61.29,0.842,1.0
mercer,340210010004,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210010005,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210011011,mikie sherrill,60.78,0.842,1.0
mercer,340210011012,mikie sherrill,59.86,0.842,1.0
mercer,340210011021,mikie sherrill,60.21,0.842,1.0
mercer,340210011022,mikie sherrill,61.09,0.842,1.0
mercer,340210011023,mikie sherrill,61.43,0.842,1.0
mercer,340210012001,mikie sherrill,60.72,0.842,1.0
mercer,340210012002,mikie sherrill,61.05,0.842,1.0
mercer,340210012003,mikie sherrill,63.04,0.895,1.0
mercer,340210013001,mikie sherrill,49.88,0.737,0.9785100286532954
mercer,340210013002,mikie sherrill,60.34,0.842,1.0
mercer,340210013003,mikie sherrill,60.9,0.842,1.0
mercer,340210014011,mikie sherrill,61.0,0.842,1.0
mercer,340210014012,mikie sherrill,60.48,0.842,1.0
mercer,340210014013,mikie sherrill,62.07,0.842,1.0
mercer,340210014014,mikie sherrill,61.07,0.842,1.0
mercer,340210014021,mikie sherrill,61.02,0.842,1.0
mercer,340210014022,mikie sherrill,60.43,0.842,1.0
mercer,340210015001,mikie sherrill,61.26,0.842,1.0
mercer,340210015002,mikie sherrill,61.45,0.842,0.9903129657228021
mercer,340210015003,mikie sherrill,59.89,0.842,1.0
mercer,340210016001,mikie sherrill,61.17,0.842,1.0
mercer,340210017001,mikie sherrill,61.28,0.842,1.0
mercer,340210017002,mikie sherrill,61.06,0.842,1.0
mercer,340210017003,mikie sherrill,61.33,0.842,1.0
mercer,340210018001,mikie sherrill,60.61,0.842,1.0
mercer,340210018002,mikie sherrill,59.1,0.842,1.0
mercer,340210018003,mikie sherrill,61.0,0.842,1.0
mercer,340210019001,mikie sherrill,61.19,0.842,1.0
mercer,340210020001,mikie sherrill,61.45,0.842,1.0
mercer,340210021001,mikie sherrill,60.95,0.842,1.0
mercer,340210021002,mikie sherrill,60.2,0.842,1.0
mercer,340210021003,mikie sherrill,61.32,0.842,1.0
mercer,340210021004,mikie sherrill,57.83,0.789,0.9653641207815274
mercer,340210022001,mikie sherrill,61.06,0.842,1.0
mercer,340210022002,mikie sherrill,61.34,0.842,1.0
mercer,340210022003,mikie sherrill,61.23,0.842,1.0
mercer,340210022004,mikie sherrill,60.67,0.842,1.0
mercer,340210022005,mikie sherrill,57.7,0.789,0.9568593615185504
mercer,340210025001,mikie sherrill,61.31,0.842,1.0
mercer,340210025002,mikie sherrill,59.44,0.842,1.0
mercer,340210025003,mikie sherrill,60.32,0.842,1.0
mercer,340210025004,mikie sherrill,59.89,0.842,1.0
mercer,340210025005,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210026011,mikie sherrill,62.93,0.895,1.0
mercer,340210026012,mikie sherrill,60.4,0.842,1.0
mercer,340210026013,mikie sherrill,61.29,0.842,1.0
mercer,340210026014,mikie sherrill,60.53,0.842,1.0
mercer,340210026021,mikie sherrill,61.0,0.842,1.0
mercer,340210026022,mikie sherrill,58.21,0.842,1.0
mercer,340210027011,mikie sherrill,59.43,0.842,1.0
mercer,340210027012,mikie sherrill,60.12,0.842,1.0
mercer,340210027013,mikie sherrill,61.09,0.842,1.0
mercer,340210027021,mikie sherrill,59.69,0.842,1.0
mercer,340210027022,mikie sherrill,59.86,0.842,1.0
mercer,340210027023,mikie sherrill,60.36,0.842,1.0
mercer,340210027024,mikie sherrill,59.74,0.842,1.0
mercer,340210028001,mikie sherrill,59.9,0.842,1.0
mercer,340210028002,mikie sherrill,60.61,0.842,1.0
mercer,340210028003,mikie sherrill,60.93,0.842,1.0
mercer,340210029021,mikie sherrill,59.61,0.842,1.0
mercer,340210029022,mikie sherrill,59.56,0.842,1.0
mercer,340210029023,mikie sherrill,60.83,0.842,1.0
mercer,340210029024,mikie sherrill,62.38,0.895,1.0
mercer,340210029031,mikie sherrill,62.19,0.895,1.0
mercer,340210029032,mikie sherrill,58.62,0.842,1.0
mercer,340210029041,mikie sherrill,56.6,0.842,1.0
mercer,340210029042,mikie sherrill,57.55,0.842,1.0
mercer,340210029043,mikie sherrill,57.43,0.842,1.0
mercer,340210030011,mikie sherrill,58.78,0.842,1.0
mercer,340210030012,mikie sherrill,56.45,0.842,1.0
mercer,340210030013,mikie sherrill,56.43,0.842,1.0
mercer,340210030014,mikie sherrill,56.7,0.842,1.0
mercer,340210030021,mikie sherrill,57.48,0.842,1.0
mercer,340210030022,mikie sherrill,57.15,0.842,1.0
mercer,340210030023,mikie sherrill,58.4,0.842,1.0
mercer,340210030024,mikie sherrill,57.24,0.842,1.0
mercer,340210030025,mikie sherrill,57.02,0.842,1.0
mercer,340210030031,mikie sherrill,57.45,0.842,1.0
mercer,340210030032,mikie sherrill,58.22,0.842,1.0
mercer,340210030033,mikie sherrill,56.64,0.842,1.0
mercer,340210030034,mikie sherrill,58.76,0.842,1.0
mercer,340210030041,mikie sherrill,57.71,0.842,1.0
mercer,340210030042,mikie sherrill,57.44,0.842,1.0
mercer,340210030043,mikie sherrill,56.85,0.842,1.0
mercer,340210030061,mikie sherrill,61.26,0.895,1.0
mercer,340210030062,mikie sherrill,58.84,0.842,1.0
mercer,340210030063,mikie sherrill,57.55,0.842,1.0
mercer,340210030071,mikie sherrill,56.77,0.842,1.0
mercer,340210030072,mikie sherrill,60.56,0.895,1.0
mercer,340210030073,mikie sherrill,57.55,0.842,1.0
mercer,340210030081,mikie sherrill,57.2,0.842,1.0
mercer,340210030082,mikie sherrill,60.05,0.842,1.0
mercer,340210030091,mikie sherrill,58.55,0.842,1.0
mercer,340210030092,mikie sherrill,59.09,0.842,1.0
mercer,340210030093,mikie sherrill,57.71,0.842,1.0
mercer,340210031001,mikie sherrill,59.44,0.842,1.0
mercer,340210031002,mikie sherrill,58.97,0.842,1.0
mercer,340210031003,mikie sherrill,60.21,0.842,1.0
mercer,340210032011,mikie sherrill,60.18,0.842,1.0
mercer,340210032012,mikie sherrill,63.01,0.895,1.0
mercer,340210032013,mikie sherrill,60.72,0.842,1.0
mercer,340210032014,mikie sherrill,48.97,0.737,1.0
mercer,340210032015,mikie sherrill,61.2,0.842,1.0
mercer,340210032016,mikie sherrill,60.51,0.842,1.0
mercer,340210032021,mikie sherrill,59.84,0.842,1.0
mercer,340210032022,mikie sherrill,60.31,0.842,1.0
mercer,340210032023,mikie sherrill,61.19,0.842,1.0
mercer,340210033011,mikie sherrill,59.06,0.842,1.0
mercer,340210033012,mikie sherrill,60.8,0.842,1.0
mercer,340210033013,mikie sherrill,59.54,0.842,1.0
mercer,340210033014,mikie sherrill,60.0,0.842,1.0
mercer,340210033031,mikie sherrill,61.7,0.842,1.0
mercer,340210033032,mikie sherrill,59.87,0.842,1.0
mercer,340210033033,mikie sherrill,61.58,0.895,1.0
mercer,340210033034,mikie sherrill,61.14,0.842,1.0
mercer,340210033041,mikie sherrill,60.07,0.842,1.0
mercer,340210033042,mikie sherrill,62.89,0.895,1.0
mercer,340210034001,mikie sherrill,60.84,0.842,1.0
mercer,340210034002,mikie sherrill,60.9,0.842,1.0
mercer,340210035001,mikie sherrill,63.14,0.895,1.0
mercer,340210035002,mikie sherrill,60.79,0.842,1.0
mercer,340210035003,mikie sherrill,60.3,0.842,1.0
mercer,340210035004,mikie sherrill,60.95,0.842,1.0
mercer,340210035005,mikie sherrill,63.01,0.895,1.0
mercer,340210035006,mikie sherrill,61.31,0.842,1.0
mercer,340210036011,mikie sherrill,61.51,0.842,1.0
mercer,340210036012,mikie sherrill,60.48,0.842,1.0
mercer,340210036021,mikie sherrill,60.0,0.842,1.0
mercer,340210036022,mikie sherrill,60.21,0.842,1.0
mercer,340210036023,mikie sherrill,61.1,0.842,1.0
mercer,340210037031,mikie sherrill,59.6,0.842,1.0
mercer,340210037032,mikie sherrill,61.06,0.842,1.0
mercer,340210037033,mikie sherrill,48.59,0.737,1.0
mercer,340210037034,mikie sherrill,59.38,0.842,1.0
mercer,340210037041,mikie sherrill,59.83,0.842,1.0
mercer,340210037042,mikie sherrill,60.53,0.842,1.0
mercer,340210037061,mikie sherrill,61.08,0.842,1.0
mercer,340210037062,mikie sherrill,58.18,0.842,1.0
mercer,340210037071,mikie sherrill,60.29,0.842,1.0
mercer,340210037072,mikie sherrill,53.52,0.789,0.879140555058192
mercer,340210037073,mikie sherrill,60.62,0.842,1.0
mercer,340210037081,mikie sherrill,61.21,0.842,1.0
mercer,340210037082,mikie sherrill,61.11,0.842,1.0
mercer,340210037083,mikie sherrill,58.2,0.842,1.0
mercer,340210037084,mikie sherrill,60.89,0.842,1.0
mercer,340210038001,mikie sherrill,57.22,0.842,1.0
mercer,340210038002,mikie sherrill,59.18,0.842,1.0
mercer,340210038003,mikie sherrill,59.67,0.842,1.0
mercer,340210038004,mikie sherrill,58.29,0.842,1.0
mercer,340210038005,mikie sherrill,61.29,0.895,1.0
mercer,340210038006,mikie sherrill,57.65,0.842,1.0
mercer,340210038007,mikie sherrill,57.96,0.842,1.0
mercer,340210039021,mikie sherrill,60.36,0.842,1.0
mercer,340210039022,mikie sherrill,59.5,0.842,1.0
mercer,340210039031,mikie sherrill,58.53,0.842,1.0
mercer,340210039032,mikie sherrill,59.54,0.842,1.0
mercer,340210039033,mikie sherrill,59.53,0.842,1.0
mercer,340210039041,mikie sherrill,59.93,0.842,1.0
mercer,340210039042,mikie sherrill,59.4,0.842,1.0
mercer,340210039043,mikie sherrill,58.56,0.842,1.0
mercer,340210039051,mikie sherrill,57.96,0.842,1.0
mercer,340210039052,mikie sherrill,59.3,0.842,1.0
mercer,340210039053,mikie sherrill,59.06,0.842,1.0
mercer,340210040001,mikie sherrill,59.87,0.842,1.0
mercer,340210040002,mikie sherrill,60.38,0.842,1.0
mercer,340210040003,mikie sherrill,59.88,0.842,1.0
mercer,340210040004,mikie sherrill,61.37,0.842,1.0
mercer,340210042031,mikie sherrill,60.05,0.842,1.0
mercer,340210042032,mikie sherrill,60.92,0.842,1.0
mercer,340210042033,mikie sherrill,60.17,0.842,1.0
mercer,340210042041,mikie sherrill,59.64,0.842,1.0
mercer,340210042042,mikie sherrill,58.36,0.842,1.0
mercer,340210042043,mikie sherrill,58.87,0.842,1.0
mercer,340210042044,mikie sherrill,58.37,0.842,1.0
mercer,340210042051,mikie sherrill,62.1,0.842,1.0
mercer,340210042052,mikie sherrill,60.04,0.842,1.0
mercer,340210042061,mikie sherrill,59.8,0.842,1.0
mercer,340210042062,mikie sherrill,60.56,0.842,1.0
mercer,340210043061,mikie sherrill,59.53,0.842,1.0
mercer,340210043062,mikie sherrill,58.82,0.842,1.0
mercer,340210043071,mikie sherrill,60.77,0.842,1.0
mercer,340210043072,mikie sherrill,60.24,0.842,1.0
mercer,340210043073,mikie sherrill,60.86,0.842,1.0
mercer,340210043091,mikie sherrill,55.73,0.842,1.0
mercer,340210043092,mikie sherrill,48.32,0.737,1.0
mercer,340210043093,mikie sherrill,59.27,0.842,1.0
mercer,340210043094,mikie sherrill,57.3,0.842,1.0
mercer,340210043095,mikie sherrill,57.92,0.842,1.0
mercer,340210043111,mikie sherrill,61.12,0.895,1.0
mercer,340210043112,mikie sherrill,58.79,0.842,1.0
mercer,340210043113,mikie sherrill,58.16,0.842,1.0
mercer,340210043114,mikie sherrill,60.34,0.842,1.0
mercer,340210043121,mikie sherrill,59.2,0.842,1.0
mercer,340210043122,mikie sherrill,59.61,0.842,1.0
mercer,340210043123,mikie sherrill,58.26,0.842,1.0
mercer,340210043131,mikie sherrill,62.27,0.842,1.0
mercer,340210043132,mikie sherrill,61.05,0.842,1.0
mercer,340210043141,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210043142,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210043143,mikie sherrill,58.9,0.842,1.0
mercer,340210043144,mikie sherrill,61.12,0.842,1.0
mercer,340210043145,mikie sherrill,12.84,0.158,0.8154205607476633
mercer,340210043146,mikie sherrill,59.48,0.842,1.0
mercer,340210043147,mikie sherrill,61.21,0.842,1.0
mercer,340210043151,mikie sherrill,58.55,0.842,1.0
mercer,340210043152,mikie sherrill,59.37,0.842,1.0
mercer,340210043161,mikie sherrill,59.3,0.842,1.0
mercer,340210043162,mikie sherrill,59.68,0.842,1.0
mercer,340210043163,mikie sherrill,58.98,0.842,1.0
mercer,340210044031,mikie sherrill,59.98,0.842,1.0
mercer,340210044032,mikie sherrill,58.87,0.842,1.0
mercer,340210044033,mikie sherrill,60.75,0.842,1.0
mercer,340210044041,mikie sherrill,61.11,0.842,1.0
mercer,340210044042,mikie sherrill,62.02,0.842,1.0
mercer,340210044043,mikie sherrill,60.4,0.842,1.0
mercer,340210044044,mikie sherrill,61.77,0.895,1.0
mercer,340210044061,mikie sherrill,58.5,0.842,1.0
mercer,340210044062,mikie sherrill,60.4,0.842,1.0
mercer,340210044063,mikie sherrill,60.1,0.842,1.0
mercer,340210044064,mikie sherrill,60.38,0.842,1.0
mercer,340210044071,mikie sherrill,58.42,0.842,1.0
mercer,340210044072,mikie sherrill,59.89,0.842,1.0
mercer,340210044073,mikie sherrill,58.33,0.842,1.0
mercer,340210044074,mikie sherrill,61.26,0.842,1.0
mercer,340210044081,mikie sherrill,59.98,0.842,1.0
mercer,340210044082,mikie sherrill,60.59,0.842,1.0
mercer,340210044083,mikie sherrill,60.06,0.842,1.0
mercer,340210044091,mikie sherrill,61.42,0.842,1.0
mercer,340210044092,mikie sherrill,59.27,0.842,1.0
mercer,340210044093,mikie sherrill,58.55,0.842,1.0
mercer,340210045011,mikie sherrill,51.71,0.789,1.0
mercer,340210045012,mikie sherrill,60.3,0.842,1.0
mercer,340210045013,mikie sherrill,60.09,0.842,1.0
mercer,340210045014,mikie sherrill,48.59,0.737,1.0
mercer,340210045021,mikie sherrill,61.24,0.842,1.0
mercer,340210045022,mikie sherrill,58.78,0.842,1.0
mercer,340219800001,mikie sherrill,49.21,0.737,0.9651515151515156
middlesex,340230001012,mikie sherrill,57.76,0.842,1.0
middlesex,340230001021,mikie sherrill,59.31,0.842,1.0
middlesex,340230001022,mikie sherrill,56.91,0.842,1.0
middlesex,340230001023,mikie sherrill,57.86,0.842,1.0
middlesex,340230001024,mikie sherrill,58.24,0.842,1.0
middlesex,340230002001,mikie sherrill,60.68,0.842,1.0
middlesex,340230002002,mikie sherrill,58.87,0.842,1.0
middlesex,340230002003,mikie sherrill,59.19,0.842,1.0
middlesex,340230002004,mikie sherrill,58.72,0.842,1.0
middlesex,340230003001,mikie sherrill,60.36,0.842,1.0
middlesex,340230003002,mikie sherrill,60.33,0.842,1.0
middlesex,340230003003,mikie sherrill,59.73,0.842,1.0
middlesex,340230003004,mikie sherrill,59.67,0.842,1.0
middlesex,340230004011,mikie sherrill,62.76,0.895,1.0
middlesex,340230004012,mikie sherrill,60.33,0.842,1.0
middlesex,340230004013,mikie sherrill,63.07,0.895,1.0
middlesex,340230004031,mikie sherrill,61.07,0.842,1.0
middlesex,340230004032,mikie sherrill,63.07,0.895,1.0
middlesex,340230004033,mikie sherrill,61.46,0.842,1.0
middlesex,340230004041,mikie sherrill,59.66,0.842,1.0
middlesex,340230004042,mikie sherrill,60.87,0.842,1.0
middlesex,340230004043,mikie sherrill,60.44,0.842,1.0
middlesex,340230004044,mikie sherrill,60.17,0.842,1.0
middlesex,340230005011,mikie sherrill,63.4,0.895,1.0
middlesex,340230005012,mikie sherrill,60.79,0.842,1.0
middlesex,340230005013,mikie sherrill,60.71,0.842,1.0
middlesex,340230005031,mikie sherrill,61.04,0.842,1.0
middlesex,340230005032,mikie sherrill,60.71,0.842,1.0
middlesex,340230005041,mikie sherrill,61.39,0.842,1.0
middlesex,340230005042,mikie sherrill,60.74,0.842,1.0
middlesex,340230005043,mikie sherrill,60.98,0.842,1.0
middlesex,340230006031,mikie sherrill,59.77,0.842,1.0
middlesex,340230006032,mikie sherrill,59.62,0.842,1.0
middlesex,340230006081,mikie sherrill,60.84,0.842,1.0
middlesex,340230006091,mikie sherrill,60.32,0.842,1.0
middlesex,340230006092,mikie sherrill,60.32,0.842,1.0
middlesex,340230006101,mikie sherrill,61.54,0.842,1.0
middlesex,340230006102,mikie sherrill,60.66,0.842,1.0
middlesex,340230007011,mikie sherrill,58.93,0.842,1.0
middlesex,340230007012,mikie sherrill,59.96,0.842,1.0
middlesex,340230007013,mikie sherrill,61.35,0.842,1.0
middlesex,340230007021,mikie sherrill,61.76,0.842,1.0
middlesex,340230007022,mikie sherrill,60.39,0.842,1.0
middlesex,340230007023,mikie sherrill,59.09,0.842,1.0
middlesex,340230007024,mikie sherrill,61.08,0.842,1.0
middlesex,340230008011,mikie sherrill,59.66,0.842,1.0
middlesex,340230008012,mikie sherrill,59.79,0.842,1.0
middlesex,340230008013,mikie sherrill,58.19,0.842,1.0
middlesex,340230008021,mikie sherrill,56.31,0.842,1.0
middlesex,340230008022,mikie sherrill,57.91,0.842,1.0
middlesex,340230009011,mikie sherrill,59.41,0.842,1.0
middlesex,340230009021,mikie sherrill,58.37,0.842,1.0
middlesex,340230009022,mikie sherrill,63.31,0.895,1.0
middlesex,340230009023,mikie sherrill,58.34,0.842,1.0
middlesex,340230009024,mikie sherrill,57.79,0.842,1.0
middlesex,340230009025,mikie sherrill,57.71,0.842,1.0
middlesex,340230010011,mikie sherrill,57.52,0.842,1.0
middlesex,340230010031,mikie sherrill,59.81,0.842,1.0
middlesex,340230010032,mikie sherrill,59.35,0.842,1.0
middlesex,340230010033,mikie sherrill,58.86,0.842,1.0
middlesex,340230010041,mikie sherrill,61.32,0.842,1.0
middlesex,340230010042,mikie sherrill,59.96,0.842,1.0
middlesex,340230011001,mikie sherrill,60.88,0.842,1.0
middlesex,340230011002,mikie sherrill,58.6,0.842,1.0
middlesex,340230011003,mikie sherrill,60.26,0.842,1.0
middlesex,340230012001,mikie sherrill,58.54,0.842,1.0
middlesex,340230012002,mikie sherrill,59.52,0.842,1.0
middlesex,340230012003,mikie sherrill,61.4,0.842,1.0
middlesex,340230012004,mikie sherrill,61.5,0.842,1.0
middlesex,340230013001,mikie sherrill,60.03,0.842,1.0
middlesex,340230013002,mikie sherrill,60.0,0.842,1.0
middlesex,340230013003,mikie sherrill,62.23,0.842,1.0
middlesex,340230014091,mikie sherrill,58.82,0.842,1.0
middlesex,340230014092,mikie sherrill,58.61,0.842,1.0
middlesex,340230014093,mikie sherrill,59.17,0.842,1.0
middlesex,340230014101,mikie sherrill,59.38,0.842,1.0
middlesex,340230014102,mikie sherrill,61.14,0.842,1.0
middlesex,340230014111,mikie sherrill,57.56,0.842,1.0
middlesex,340230014112,mikie sherrill,59.02,0.842,1.0
middlesex,340230014113,mikie sherrill,61.13,0.842,1.0
middlesex,340230014121,mikie sherrill,58.73,0.842,1.0
middlesex,340230014122,mikie sherrill,58.62,0.842,1.0
middlesex,340230014131,mikie sherrill,61.66,0.842,1.0
middlesex,340230014132,mikie sherrill,59.81,0.842,1.0
middlesex,340230014133,mikie sherrill,62.17,0.895,1.0
middlesex,340230014141,mikie sherrill,60.03,0.842,1.0
middlesex,340230014142,mikie sherrill,58.73,0.842,1.0
middlesex,340230014143,mikie sherrill,60.41,0.842,1.0
middlesex,340230014144,mikie sherrill,59.5,0.842,1.0
middlesex,340230014151,mikie sherrill,55.01,0.789,1.0
middlesex,340230014152,mikie sherrill,58.58,0.842,1.0
middlesex,340230014153,mikie sherrill,62.4,0.895,1.0
middlesex,340230014154,mikie sherrill,57.83,0.842,1.0
middlesex,340230014155,mikie sherrill,57.95,0.842,1.0
middlesex,340230014171,mikie sherrill,58.35,0.842,1.0
middlesex,340230014172,mikie sherrill,58.45,0.842,1.0
middlesex,340230014181,mikie sherrill,60.02,0.842,1.0
middlesex,340230014182,mikie sherrill,60.56,0.842,1.0
middlesex,340230014183,mikie sherrill,57.82,0.842,1.0
middlesex,340230014184,mikie sherrill,58.68,0.842,1.0
middlesex,340230014191,mikie sherrill,58.24,0.842,1.0
middlesex,340230014192,mikie sherrill,61.12,0.842,1.0
middlesex,340230015021,mikie sherrill,59.6,0.842,1.0
middlesex,340230015022,mikie sherrill,60.38,0.842,1.0
middlesex,340230015023,mikie sherrill,58.11,0.842,1.0
middlesex,340230015024,mikie sherrill,57.67,0.842,1.0
middlesex,340230015041,mikie sherrill,59.53,0.842,1.0
middlesex,340230015042,mikie sherrill,60.69,0.842,1.0
middlesex,340230015043,mikie sherrill,61.08,0.842,1.0
middlesex,340230015044,mikie sherrill,58.91,0.842,1.0
middlesex,340230015045,mikie sherrill,59.67,0.842,1.0
middlesex,340230015051,mikie sherrill,60.29,0.842,1.0
middlesex,340230015061,mikie sherrill,61.23,0.842,1.0
middlesex,340230015062,mikie sherrill,61.45,0.842,1.0
middlesex,340230015063,mikie sherrill,60.99,0.842,1.0
middlesex,340230016001,mikie sherrill,58.82,0.842,1.0
middlesex,340230016002,mikie sherrill,60.35,0.842,1.0
middlesex,340230016003,mikie sherrill,59.53,0.842,1.0
middlesex,340230016004,mikie sherrill,59.29,0.842,1.0
middlesex,340230016005,mikie sherrill,59.95,0.842,1.0
middlesex,340230017011,mikie sherrill,59.06,0.842,1.0
middlesex,340230017012,mikie sherrill,59.71,0.842,1.0
middlesex,340230017013,mikie sherrill,60.12,0.842,1.0
middlesex,340230017014,mikie sherrill,58.17,0.842,1.0
middlesex,340230017021,mikie sherrill,57.85,0.842,1.0
middlesex,340230017022,mikie sherrill,59.78,0.842,1.0
middlesex,340230017023,mikie sherrill,59.05,0.842,1.0
middlesex,340230018031,mikie sherrill,60.15,0.842,1.0
middlesex,340230018032,mikie sherrill,58.27,0.842,1.0
middlesex,340230018033,mikie sherrill,60.66,0.842,1.0
middlesex,340230018041,mikie sherrill,60.13,0.842,1.0
middlesex,340230018042,mikie sherrill,59.47,0.842,1.0
middlesex,340230018043,mikie sherrill,58.92,0.842,1.0
middlesex,340230018051,mikie sherrill,58.86,0.842,1.0
middlesex,340230018052,mikie sherrill,62.96,0.895,1.0
middlesex,340230018053,mikie sherrill,59.52,0.842,1.0
middlesex,340230018054,mikie sherrill,58.42,0.842,1.0
middlesex,340230018061,mikie sherrill,60.85,0.842,1.0
middlesex,340230018062,mikie sherrill,16.5,0.211,0.5816876122082587
middlesex,340230018063,mikie sherrill,58.86,0.842,1.0
middlesex,340230018064,mikie sherrill,49.39,0.737,1.0
middlesex,340230018065,mikie sherrill,12.84,0.158,0.8154205607476633
middlesex,340230018066,mikie sherrill,12.84,0.158,0.8154205607476633
middlesex,340230018067,mikie sherrill,56.54,0.842,1.0
middlesex,340230019011,mikie sherrill,61.16,0.842,1.0
middlesex,340230019012,mikie sherrill,62.89,0.895,1.0
middlesex,340230019013,mikie sherrill,59.94,0.842,1.0
middlesex,340230019021,mikie sherrill,59.49,0.895,1.0
middlesex,340230019022,mikie sherrill,58.73,0.842,1.0
middlesex,340230019023,mikie sherrill,59.94,0.842,1.0
middlesex,340230019031,mikie sherrill,59.17,0.842,1.0
middlesex,340230019032,mikie sherrill,60.78,0.842,1.0
middlesex,340230019033,mikie sherrill,60.26,0.842,1.0
middlesex,340230020001,mikie sherrill,60.21,0.842,1.0
middlesex,340230020002,mikie sherrill,59.49,0.842,1.0
middlesex,340230020003,mikie sherrill,60.5,0.842,1.0
middlesex,340230021011,mikie sherrill,59.1,0.842,1.0
middlesex,340230021012,mikie sherrill,58.54,0.842,1.0
middlesex,340230021021,mikie sherrill,59.89,0.842,1.0
middlesex,340230021022,mikie sherrill,59.1,0.842,1.0
middlesex,340230021023,mikie sherrill,60.62,0.842,1.0
middlesex,340230022001,mikie sherrill,59.74,0.842,1.0
middlesex,340230022002,mikie sherrill,59.44,0.842,1.0
middlesex,340230022003,mikie sherrill,59.91,0.842,1.0
